subject,New Code,LLSum,AutoCat
Learning Android Forensics 2015,Digital Forensics,334,Digital Forensics
Amazon Refund Scam,Fraud,586,Fraud
CC to BTC 2017 - make 7-8K $$ in month + 100% live support,Cashing Out,860,Cashing Out
How To Hack Facebook (Very Fast + Very Reliable),Hacking – Website,490,Hacking – Website
Psilocybin Mushrooms of the World,Drugs – General,276,Drugs – General
Machine Learning and Security early release 2017,eBooks – Technical,192,eBooks – Technical
Computer Viruses For Dummies,Malware Authorship,78,Malware Authorship
React.js Book Solid Understanding Hard to Learn JavaScript,eBooks – Technical,128,eBooks – Technical
MacBook For Dummies 6th edition 2015,eBooks – Technical,128,eBooks – Technical
Delete collections from your credit report,Modifying Credit,313,Modifying Credit
Cashout USA CVV to MoneyGram - Working Method!,Cashing Out,847,Cashing Out
How to Make People Like You in 90 Seconds or Less,eBooks – Other,499,Drugs – Production
PGP Tutorial For Newbs (Gpg4Win),PGP/GPG,379,PGP/GPG
[v.3] ★ CC/CVV Check Balance ★100% No Kill The Card ★,Carding,325,Carding
Bitcoin: The Future of Money? - Audio Book,Cryptocurrency – General,495,Cryptocurrency – General
How to: SOCKS to change your IP to cash out any CVV,Anonymity – Proxies,648,Cashing Out
EARN $1000's TRADING FOREX & CRYPTOS★100% LEGAL,Cryptocurrency – Trading,403,Cryptocurrency – Trading
TOR Beginners to Expert Guide 2017,Anonymity – Tor,349,Anonymity – Tor
AVOID THE RED FLAGS IN CARDING SHOPPING TIME.,Carding,1697,Carding
PGP tutorial for Noobs!!!!,PGP/GPG,285,PGP/GPG
Mutual Funds For Dummies 7th edition 2016,eBooks – Other,118,eBooks – Technical
The Basics of Digital Forensics The Primer for Getting Started in Digital Forensics 2nd edition 2015,Digital Forensics,804,Digital Forensics
✔ ⟁ 25 Greatest Science Books of All Time ⟁ (͠≖ ͜ʖ͠≖),eBooks – Other,144,eBooks – Other
Anarchist Cookbook 4,Weaponry & Explosives,157,Weaponry & Explosives
100% Anonymous,Anonymity – Other,211,Anonymity – Other
*LIMITED OFFER* CRYPTO CURRENCY TRADE SIGNALS,Cryptocurrency – Trading,217,Cryptocurrency – Trading
Drugs The Straight Facts - Anti-Depressants,Drugs – General,1153,Drugs – General
amazon carding 2k17 (Updated method),Carding,1730,Carding
Visual Studio Tips and Tricks I 2017,eBooks – Technical,112,eBooks – Technical
Hacking for Dummies,Hacking – General,287,Hacking – General
♕ Ultimate Autopilot e-Whore ♕,eWhoring,134,eWhoring
█ █★ E- BOOK OF FORBIDDEN KNOWLEDGE ★ █ █▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀,eBooks – Other,195,eBooks – Other
♕ DMT: The Spirit Molecule ♕,Drugs – General,267,Drugs – General
Cashing Out A CC With Skrill.,Cashing Out,742,Cashing Out
The Whole Drug Manufacturer's Catalog,Drugs – Production,210,Drugs – General
★ ★ LOCALBITCOINS SCAMMING ★ ★,Fraud,192,Fraud
★✆ MOBILE CHECK FRAUD!!!  ✆★,Fraud,468,Fraud
Marijuana Grow Basics: The Easy Guide for Cannabis Aficionad,Drugs – Production,322,Drugs – Production
About MMORPG carding,Carding,1633,Carding
Raising Witches,eBooks – Other,0,Other
Liqpay Carding Method,Carding,1732,Carding
♕ How To Make Cocaine ♕,Drugs – Production,586,Drugs – Production
"★ SOCIALBOMBER ★ EARN FOLLOWERS, LIKES & SUBSCRIBERS ★",Other,83,Other
How To Make Home-Made Explosive,Weaponry & Explosives,489,Drugs – Production
Bitcoin Laundering Tutorial,Cashing Out,430,Cryptocurrency – General
Steal your competitors Google traffic,SEO,254,SEO
"★ ★ ★ COCAINE , THE COMPLETE CULTIVATION AND SYNTESIS",Drugs – Production,119,Drugs – General
❻❻ CARDING GUIDES ULTRA BEST 2016/2017 + FREE GIFT ✉,Carding,1682,Carding
Penis Enlargement Exercises,eBooks – Other,10,Other
★ 18 Extensions For Turning Firefox Into a Penetration Tes,Hacking – General,44,Hacking – General
"#1 NOOB CARDING STARTER MEGAPACK $4,650 VALUE-NEXT 10 PAY $8",Carding,1621,Carding
★[CC/CVV Balance Checker+Live Or Dead]★,Carding,142,Carding
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1787,Carding
Cashout Credit Card to BITCOIN DIRECTLY,Cashing Out,778,Cashing Out
★ Complete Video Method CC TO BTC ★,Carding,884,Cashing Out
DNS PROTECTION ENCRYPTION PACK,Anonymity – Proxies,21,Cashing Out
★AMAZON REFUND SCAM!!!!!★,Fraud,519,Fraud
Cash from CC using Westorn Union,Cashing Out,494,Cashing Out
★COINBASE BANK+CC CASHOUT GUIDE 2017 FREE LIVE CC★,Cashing Out,565,Cashing Out
CARDING WITH PHYSICAL CARDS,Carding,1631,Carding
Cardable CASINO Sites 2017,Carding,324,Carding
Building Blockchain Projects 2017,Cryptocurrency – General,83,Cryptocurrency – General
How to cash out CCs with Payoneer easy !,Cashing Out,466,Cashing Out
business invoice fraud,Fraud,438,Fraud
CC to Btc Method (Digital Game Currencies) September 2017,Cashing Out,907,Cashing Out
★ ANONIMITY STARTPACK - 24 Essential Guides ★,Anonymity – Other,84,Anonymity – Other
Murach's Android Programming 2nd edition 2015,eBooks – Technical,569,eBooks – Technical
Pro SQL Server Always On Availability Groups 2016,eBooks – Technical,51,Carding
CREDIT CARD TO MONEYGRAM CASHOUT,Cashing Out,760,Cashing Out
How to Get The Caller ID of an Unknown Number,Hacking – Phreaking,313,Hacking – Phreaking
TOR Browser Guide for Beginners How to Be Anonymous Online,Anonymity – Tor,480,Anonymity – Tor
PHP and MySQL Web Development 5th edition 2016,eBooks – Technical,235,eBooks – Technical
How to make PGP keys fast and secure,PGP/GPG,496,Drugs – Production
"Pick-5-Book List: DIGITAL FORENSICS, EXPLOITS, NETWORK DEFENSE, and SURVEILLANCE",Digital Forensics,405,Digital Forensics
Digital Forensics with Open Source Tools 2011,Digital Forensics,384,Digital Forensics
[Current Account Stealer Pack] [Crack Pack] [%100,Carding,244,Anonymity – VPN
★ MASSIVE HACKPACK (Updated) ★ 3GB!,Hacking – General,108,Hacking – General
How to Make A Cow Prod Shocker,Weaponry & Explosives,489,Drugs – Production
How To Hack WEP wifi Passwords,Hacking – Wireless Networks,316,Hacking – Wireless Networks
Drugs The Straight Facts - Ritalin and Other Methylphenidate,Drugs – General,1153,Drugs – General
Amphetamine Syntheses Overview & Reference Guide for Profess,Drugs – Production,181,Drugs – Production
How To Make Women Laugh,eBooks – Other,489,Drugs – Production
NOOB TO EXPERT DOXING REVENGE GUIDE 2017,Doxing,567,Doxing
Bank Zachodni WBK-Cashing out Btc through Prepaid VISA Cards,Cashing Out,782,Cashing Out
LIST OF CARDABLE SITES (Updated ),Carding,306,Carding
How to Win Every Argument: The Use and Abuse of Logic,eBooks – Other,222,Cashing Out
CC to Btc Method (Digital Game Currencies) September 2017,Cashing Out,907,Cashing Out
★ HOW TO MAKE MDMA ★,Drugs – Production,599,Drugs – Production
BESTBUY CARDING TUTORIAL,Carding,1717,Carding
Guitar Theory For Dummies 2013,eBooks – Other,44,eBooks – Other
Computer Forensics InfoSec Pro Guide 2013,Digital Forensics,369,Digital Forensics
100 Ways To Disappear And Live Free,Anonymity – Other,186,Anonymity – Other
Paypal transfer + cashout money guide,Cashing Out,1133,Cashing Out
CASHOUT CC'S TO BANK ACCOUNT (USA ONLY),Cashing Out,1043,Cashing Out
Universally Preferable Behavior,eBooks – Other,0,Other
"Drug Making Tutorials: LSD, Cocaine, Meth, Heroin, and More!",Drugs – Production,369,Drugs – Production
Tor and The Dark Net 2016,Anonymity – Tor,560,Anonymity – Tor
4 Ways To Hack Facebook,Hacking – Website,243,Hacking – Website
Bitcoin Exposed: Today's Complete Guide to Tomorrow's Curren,Cryptocurrency – General,511,Cryptocurrency – General
The Bitcoin Bible,Cryptocurrency – General,456,Cryptocurrency – General
★ WiFi Hacker Tool || Crack any WPA and WEP passwords) ★,Hacking – Wireless Networks,325,Hacking – Wireless Networks
Hacking The Beginners Guide to Master The Art of Hacking,Hacking – General,690,Hacking – General
University Of Carding Guide,Carding,1692,Carding
Hagakure: The Book of the Samurai,eBooks – Other,238,Drugs – General
PerfectMoney CashOut,Cashing Out,550,Cashing Out
How to create a CPN Profile and Tri-Merge it,Modifying Credit,473,Modifying Credit
★ BANK DROPS GUIDE ★,Other,63,Other
Official ISC2 Guide to the CISSP-ISSMP CBK 2nd edition 2015,eBooks – Technical,253,eBooks – Technical
"Berardi, Franco (The Soul At Work)",eBooks – Other,119,Drugs – General
+++How to eat Mcdonalds for free?+++,Fraud,86,Fraud
300+ Daily,Other,20,Cashing Out
ONLINE POKER CC CASHOUT WON'T GET BURNED,Cashing Out,937,Cashing Out
Securing SQL Server DBAs Defending the Database 2016,eBooks – Technical,119,Drugs – General
[TUT FR] NOUVEAU - TESTÉ ET MÀJ : CC TO BTC,Cashing Out,980,Cashing Out
PAYPAL CASHOUT METHOD WORKING SEPT 2017,Cashing Out,1029,Cashing Out
The Cannabis Grow Bible,Drugs – Production,226,Drugs – Production
[TUTO FR] Le Carding de A à Z,Carding,1652,Carding
The Complete Cannabis Cultivator,Drugs – Production,147,Drugs – General
Newly tested & updated : Cashout CCs in Bitcoins,Cashing Out,609,Cashing Out
How To Make Money Trading Cryptocurrency,Cryptocurrency – Trading,489,Drugs – Production
Lolita: Vladimir Nabokov,eBooks – Other,90,eBooks – Other
CARDING E-GIFT CARD TUTORIAL,Carding,1859,Carding
Gunsmithing and Tool Making Bible,Weaponry & Explosives,106,Weaponry & Explosives
50 Things You're Not Supposed to Know,Other,111,Other
★ HOW TO PASS COUNTERFEIT MONEY ★▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄,Counterfeit Currency,204,Drugs – Production
[PERSONAL METHOD] Convert your CCs in CASH [WORLDWIDE],Carding,132,Cashing Out
Modern C plus plus Programming Cookbook 2017,eBooks – Technical,367,eBooks – Technical
♕ How To: Carding Microsoft ♕,Carding,1606,Carding
"Baudrillard, Jean (The Consumer Society.Myths and Structures)",eBooks – Other,119,Drugs – General
How Do I Do That in Photoshop 2016,eBooks – Other,161,Drugs – Production
✔ ⟁ HACKERS COLLECTION - OVER 15 TUTORIALS ⟁ (͠≖ ͜ʖ͠≖),Hacking – General,98,eBooks – Other
★ The Rich Villain ★,Other,119,Drugs – General
BANK OF AMERICA BUSSINES MOBILE EXPLOIT,Hacking – Mobile,379,Hacking – Mobile
"""7 in ONE"" VERY EXCLUSIVE PACKAGE ! *VIP* BEST PRICE",Other,106,Other
Ultimate Celebrity Porn Leaks + The Fappening [Pics & Vids],Other,119,Drugs – General
Updated Dating Scam Old but still working method 2014,Fraud,448,Fraud
WALMART RETURN SCAM EASY $200 - GET FREE STUFF,Fraud,698,Fraud
★ MAKE MONEY WITH BITCOINS - Guide Pack ★,Cryptocurrency – General,301,Drugs – Production
★ PHISHING FULL PACK   ★ 2016  ★,Fraud,174,Fraud
How to Create a Hidden Service Tor WebSite,Anonymity – Tor,361,Anonymity – Tor
Drugs The Straight Facts - Heroin,Drugs – General,1141,Drugs – General
Practical Mobile Forensics 2014,Digital Forensics,324,Digital Forensics
Drugs The Straight Facts - Cocaine,Drugs – General,1141,Drugs – General
Tor and the Dark Art of Anonymity How to Be Invisible from NSA,Anonymity – Tor,647,Anonymity – Tor
2017 ADVANCED/BEGINNERS COMPLETE DARKNET FRAUD ENCYCLOPEDIA,Fraud,564,Fraud
The Complete Collection of Carding Guides 100+,Carding,1696,Carding
"OVER 970 ""FOR DUMMIES"" EBOOKS ONLY $5",eBooks – Other,138,eBooks – Other
Collection Of Banned Books,eBooks – Other,129,eBooks – Other
The Carding Encyclopedia 229 Pages! CARDING WORLD,Carding,3276,Carding
Otto Snow collection Amphetamine syntheses etc.,Drugs – Production,184,Drugs – Production
POSTAL SMUGGLING - Concealment Methods,Transportation/Stealth,260,Transportation/Stealth
Adolf Hitler - Mein Kampf - English Translation,eBooks – Other,100,eBooks – Other
How to Make Amphetamine [WITH PHOTOS],Drugs – Production,730,Drugs – Production
Coding Projects in Python 2017,eBooks – Technical,150,eBooks – Technical
CC to Moneygram Cashout GUIDE,Cashing Out,1070,Cashing Out
Obfuscation A User's Guide for Privacy and Protest 2015,Anonymity – Other,135,Anonymity – Other
♕ Get FREE STEAM/ORIGIN Game Keys ♕,Fraud,119,Fraud
How to Ship Drugs in the Mail (USPS),Transportation/Stealth,489,Drugs – General
SPREADING YOUR VIRUS PACK GUIDES,Hacking – Malware Supply Chain,118,Hacking – Malware Supply Chain
♕ eBay Carding - 2 Methods ♕,Carding,1647,Carding
"Zizek, Slavoj (For they know not what they do)",eBooks – Other,40,eBooks – Other
Advanced Persistent Threat Hacking The Art 2015,Hacking – General,521,Hacking – General
4 Ways To Hack Facebook,Hacking – Website,243,Hacking – Website
Murach's JavaScript and jQuery 2012,eBooks – Technical,248,eBooks – Technical
How To Make A Phishing Website,Fraud,489,Drugs – Production
Troubleshooting with the Windows Sysinternals Tools 2016,eBooks – Technical,119,Drugs – General
Amazon Carding - Step by Step EASY,Carding,1618,Carding
Cashing out cvv-buy E-Gift Cards,Cashing Out,367,Cashing Out
★ The Rich Villain ★,Other,119,Drugs – General
Secrets of Meth Manufacture 8th Edition,Drugs – Production,206,Drugs – Production
How To Scam On LocalBitcoins,Fraud,549,Fraud
Science of Explosives Ebook Pack,Weaponry & Explosives,114,Weaponry & Explosives
Pick-10-Book List: APPLE iMAC iPAD iPHONE iPOD MACBOOK WATCH,eBooks – Technical,366,eBooks – Technical
★ MASSIVE HACKPACK (Updated) ★ 3GB!,Hacking – General,108,Hacking – General
GUIDE: PAYPAL to BTC Shortest Method (100% suucess rate),Carding,965,Cashing Out
WALMART RETURN SCAM EASY $200 - GET FREE STUFF,Fraud,698,Fraud
EARN 1000's TRADING CRYPTOS/FOREX (★100% LEGAL★),Cryptocurrency – Trading,266,Cryptocurrency – Trading
Recommended Vulnerable Sites for Carding,Carding,1790,Carding
Models to Code With No Mysterious Gaps 2017,eBooks – Technical,99,eBooks – Technical
CASHOUT CC'S TO BANK ACCOUNT (USA ONLY),Cashing Out,1043,Cashing Out
VIDEO How To Apply Socks5 The Right Way For 100% Success,Anonymity – Proxies,485,Anonymity – Proxies
DoubleBTC in ONE DAY BitcoinThief LEAKED GUIDE,Cryptocurrency – General,115,Cryptocurrency – General
Adobe Photoshop CS6 Extended 13.1.2 Portable-64bit,Other,10,Other
CASH OUT CC to BTC 2017,Cashing Out,1161,Cashing Out
CASHOUT ANY USA BANK VIA CHECKS+VIDEO,Cashing Out,640,Cashing Out
*LIMITED OFFER* CRYPTO CURRENCY TRADE SIGNALS,Cryptocurrency – Trading,217,Cryptocurrency – Trading
"Pick-a-Book List: VIRTUALIZATION, VIRTUAL MACHINES and VIRTUAL REALITY",eBooks – Technical,380,eBooks – Technical
How to Win Friends And Influence People,eBooks – Other,204,Drugs – Production
**BYPASS ANY WEBCAM SELFIE VERIFICATION EVEN COINBASE**,Fraud,94,Fraud
How To Hack Hotmail Accounts,Hacking – Website,219,Hacking – Website
How To Make Cocaine,Drugs – Production,586,Drugs – Production
PURCHASE BITCOIN EASILY USING HACKED PAYPAL ACCOUNT,Cashing Out,674,Cashing Out
Bitcoin Cash Machine V3,Cryptocurrency – General,441,Cryptocurrency – General
Advanced Carding Not For Noobs,Carding,1678,Carding
"Richard Jean Lane, Baudrillard",eBooks – Other,55,eBooks – Other
Contemporary Drug Synthesis,Drugs – Production,149,Drugs – Production
How To Start A Conversation And Make Friends,eBooks – Other,489,Drugs – Production
★ BANK DROPS GUIDE ̐̏★,Other,63,Other
"★ DRUG GUIDES MEGAPACK (Chemistry, Growing, and more!) ★",Drugs – Production,202,Drugs – Production
♔ MDMA Synthesis Instructional Guide eBook ♔,Drugs – Production,225,Drugs – Production
The Agile Mind Set Making Agile Processes Work 2015,eBooks – Other,119,Drugs – General
ADVANCED COMPUTER SETUP FOR CARDING.,Carding,1636,Carding
Pick-a-Book List: JOOMLA Content Management System (CMS),eBooks – Technical,393,eBooks – Technical
Cashout CC to BITCOIN DIRECTLY - LIMITED GUIDE,Cashing Out,1088,Cashing Out
Carding Tutorial For Beginners - All You Need To Get Started,Carding,1781,Carding
ANARCHIST COOKBOOK IV [NEXT 10 PAY $5],Weaponry & Explosives,200,Weaponry & Explosives
100 Ways to Disapear and Live Free,Anonymity – Other,140,Anonymity – Other
Advanced Carding Not For Noobs,Carding,1678,Carding
NOOB TO EXPERT DOXING REVENGE GUIDE 2017,Doxing,567,Doxing
CARDING WALMART.COM THE GUIDE,Carding,1676,Carding
MINE MONERO (XMR) USING INFECTED COMPUTERS,Cryptocurrency – General,257,Cryptocurrency – General
How to Make Thermite,Weaponry & Explosives,489,Drugs – Production
"Drug Making Tutorials: LSD, Cocaine, Meth, Heroin, and More!",Drugs – Production,369,Drugs – Production
SEVEN NOOB METHODS CREDIT CARD >> BTC 2017,Cashing Out,510,Cashing Out
The Majesty of Vue.js 2016,eBooks – Other,119,Drugs – General
Hacking Exposed Wireless,Hacking – Wireless Networks,287,Hacking – General
★ How To Make a Girl Squirt ★,Other,489,Drugs – Production
★★ The Hacker’s Underground Handbook  ★★,Hacking – General,290,Hacking – General
PURCHASE BITCOIN EASILY USING HACKED PAYPAL ACCOUNT,Cashing Out,674,Cashing Out
How to Start and Win Any Fight,eBooks – Other,204,Drugs – Production
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1787,Carding
5.000.000 (5 Million) Gmail Email Addresses,Resources – Contact Lists,116,Resources – Contact Lists
How to CARDING E-GIFT CARDS,Carding,1643,Carding
Pick-10-Book List: C PROGRAMMING Language,eBooks – Technical,597,eBooks – Technical
How i create a CPN number from scratch,Modifying Credit,374,Modifying Credit
Hedge Fund Secret Tool ! 100% Wins . By Insider Guy,Other,128,Other
✪✪✪Hotels Guide (2017) Carder Academy *HQ*✪✪✪,Carding,170,Carding
"The Longevity Book The Science of Aging, the Biology of Strength, and the Privilege of Time",eBooks – Other,498,eBooks – Other
MAKING HIGH CREDIT SCORES MEGA-SYSTEM,Modifying Credit,137,Modifying Credit
"CC, paypal visa to BTC cashout methode 1 pack",Cashing Out,1854,Cashing Out
★ ♕ PP & CC / CVV Cashout 2017 [LATEST] ♕ ★,Cashing Out,1034,Cashing Out
Carding - How to make Track1 from Track2 + ICQ Secret Group,Carding,1719,Carding
