subject,New Code,LLSum,AutoCat
Learning Android Forensics 2015,Digital Forensics,334,Digital Forensics
Amazon Refund Scam,Fraud,562,Fraud
CC to BTC 2017 - make 7-8K $$ in month + 100% live support,Cashing Out,912,Cashing Out
How To Hack Facebook (Very Fast + Very Reliable),Hacking – Website,530,Hacking – Website
Psilocybin Mushrooms of the World,Drugs – General,152,eBooks – Other
Machine Learning and Security early release 2017,eBooks – Technical,191,eBooks – Technical
Computer Viruses For Dummies,Malware Authorship,78,Malware Authorship
React.js Book Solid Understanding Hard to Learn JavaScript,eBooks – Technical,125,eBooks – Technical
MacBook For Dummies 6th edition 2015,eBooks – Technical,117,eBooks – Technical
Delete collections from your credit report,Modifying Credit,316,Modifying Credit
Cashout USA CVV to MoneyGram - Working Method!,Cashing Out,906,Cashing Out
How to Make People Like You in 90 Seconds or Less,eBooks – Other,122,eBooks – Other
PGP Tutorial For Newbs (Gpg4Win),PGP/GPG,385,PGP/GPG
[v.3] ★ CC/CVV Check Balance ★100% No Kill The Card ★,Carding,300,Carding
Bitcoin: The Future of Money? - Audio Book,Cryptocurrency – General,521,Cryptocurrency – General
How to: SOCKS to change your IP to cash out any CVV,Anonymity – Proxies,739,Cashing Out
EARN $1000's TRADING FOREX & CRYPTOS★100% LEGAL,Cryptocurrency – Trading,402,Cryptocurrency – Trading
TOR Beginners to Expert Guide 2017,Anonymity – Tor,351,Anonymity – Tor
AVOID THE RED FLAGS IN CARDING SHOPPING TIME.,Carding,1688,Carding
PGP tutorial for Noobs!!!!,PGP/GPG,291,PGP/GPG
Mutual Funds For Dummies 7th edition 2016,eBooks – Other,107,eBooks – Technical
The Basics of Digital Forensics The Primer for Getting Started in Digital Forensics 2nd edition 2015,Digital Forensics,806,Digital Forensics
✔ ⟁ 25 Greatest Science Books of All Time ⟁ (͠≖ ͜ʖ͠≖),eBooks – Other,163,eBooks – Other
Anarchist Cookbook 4,Weaponry & Explosives,172,Weaponry & Explosives
100% Anonymous,Anonymity – Other,214,Anonymity – Other
*LIMITED OFFER* CRYPTO CURRENCY TRADE SIGNALS,Cryptocurrency – Trading,217,Cryptocurrency – Trading
Drugs The Straight Facts - Anti-Depressants,Drugs – General,86,eBooks – Other
amazon carding 2k17 (Updated method),Carding,1757,Carding
Visual Studio Tips and Tricks I 2017,eBooks – Technical,102,eBooks – Technical
Hacking for Dummies,Hacking – General,286,Hacking – General
♕ Ultimate Autopilot e-Whore ♕,eWhoring,134,eWhoring
█ █★ E- BOOK OF FORBIDDEN KNOWLEDGE ★ █ █▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀,eBooks – Other,199,eBooks – Other
♕ DMT: The Spirit Molecule ♕,Drugs – General,86,eBooks – Other
Cashing Out A CC With Skrill.,Cashing Out,762,Cashing Out
The Whole Drug Manufacturer's Catalog,Drugs – Production,86,eBooks – Other
★ ★ LOCALBITCOINS SCAMMING ★ ★,Fraud,192,Fraud
★✆ MOBILE CHECK FRAUD!!!  ✆★,Fraud,491,Fraud
Marijuana Grow Basics: The Easy Guide for Cannabis Aficionad,Drugs – Production,92,Cashing Out
About MMORPG carding,Carding,1652,Carding
Raising Witches,eBooks – Other,0,Weaponry & Explosives
Liqpay Carding Method,Carding,1756,Carding
♕ How To Make Cocaine ♕,Drugs – Production,118,Cashing Out
"★ SOCIALBOMBER ★ EARN FOLLOWERS, LIKES & SUBSCRIBERS ★",Other,107,Other
How To Make Home-Made Explosive,Weaponry & Explosives,118,Cashing Out
Bitcoin Laundering Tutorial,Cashing Out,431,Cryptocurrency – General
Steal your competitors Google traffic,SEO,257,SEO
"★ ★ ★ COCAINE , THE COMPLETE CULTIVATION AND SYNTESIS",Drugs – Production,86,eBooks – Other
❻❻ CARDING GUIDES ULTRA BEST 2016/2017 + FREE GIFT ✉,Carding,1707,Carding
Penis Enlargement Exercises,eBooks – Other,10,eBooks – Other
★ 18 Extensions For Turning Firefox Into a Penetration Tes,Hacking – General,44,Hacking – General
"#1 NOOB CARDING STARTER MEGAPACK $4,650 VALUE-NEXT 10 PAY $8",Carding,1640,Carding
★[CC/CVV Balance Checker+Live Or Dead]★,Carding,142,Carding
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1809,Carding
Cashout Credit Card to BITCOIN DIRECTLY,Cashing Out,838,Cashing Out
★ Complete Video Method CC TO BTC ★,Carding,934,Cashing Out
DNS PROTECTION ENCRYPTION PACK,Anonymity – Proxies,16,Cryptocurrency – General
★AMAZON REFUND SCAM!!!!!★,Fraud,531,Fraud
Cash from CC using Westorn Union,Cashing Out,506,Cashing Out
★COINBASE BANK+CC CASHOUT GUIDE 2017 FREE LIVE CC★,Cashing Out,595,Cashing Out
CARDING WITH PHYSICAL CARDS,Carding,1650,Carding
Cardable CASINO Sites 2017,Carding,328,Carding
Building Blockchain Projects 2017,Cryptocurrency – General,83,Cryptocurrency – General
How to cash out CCs with Payoneer easy !,Cashing Out,490,Cashing Out
business invoice fraud,Fraud,439,Fraud
CC to Btc Method (Digital Game Currencies) September 2017,Cashing Out,962,Cashing Out
★ ANONIMITY STARTPACK - 24 Essential Guides ★,Anonymity – Other,94,Anonymity – Other
Murach's Android Programming 2nd edition 2015,eBooks – Technical,550,eBooks – Technical
Pro SQL Server Always On Availability Groups 2016,eBooks – Technical,51,Carding
CREDIT CARD TO MONEYGRAM CASHOUT,Cashing Out,818,Cashing Out
How to Get The Caller ID of an Unknown Number,Hacking – Phreaking,328,Hacking – Phreaking
TOR Browser Guide for Beginners How to Be Anonymous Online,Anonymity – Tor,489,Anonymity – Tor
PHP and MySQL Web Development 5th edition 2016,eBooks – Technical,219,eBooks – Technical
How to make PGP keys fast and secure,PGP/GPG,264,PGP/GPG
"Pick-5-Book List: DIGITAL FORENSICS, EXPLOITS, NETWORK DEFENSE, and SURVEILLANCE",Digital Forensics,404,Digital Forensics
Digital Forensics with Open Source Tools 2011,Digital Forensics,384,Digital Forensics
[Current Account Stealer Pack] [Crack Pack] [%100,Carding,246,Anonymity – VPN
★ MASSIVE HACKPACK (Updated) ★ 3GB!,Hacking – General,108,Hacking – General
How to Make A Cow Prod Shocker,Weaponry & Explosives,118,Cashing Out
How To Hack WEP wifi Passwords,Hacking – Wireless Networks,317,Hacking – Wireless Networks
Drugs The Straight Facts - Ritalin and Other Methylphenidate,Drugs – General,86,eBooks – Other
Amphetamine Syntheses Overview & Reference Guide for Profess,Drugs – Production,44,Doxing
How To Make Women Laugh,eBooks – Other,118,Cashing Out
NOOB TO EXPERT DOXING REVENGE GUIDE 2017,Doxing,580,Doxing
Bank Zachodni WBK-Cashing out Btc through Prepaid VISA Cards,Cashing Out,797,Cashing Out
LIST OF CARDABLE SITES (Updated ),Carding,304,Carding
How to Win Every Argument: The Use and Abuse of Logic,eBooks – Other,212,eBooks – Other
CC to Btc Method (Digital Game Currencies) September 2017,Cashing Out,962,Cashing Out
★ HOW TO MAKE MDMA ★,Drugs – Production,118,Cashing Out
BESTBUY CARDING TUTORIAL,Carding,1739,Carding
Guitar Theory For Dummies 2013,eBooks – Other,46,eBooks – Other
Computer Forensics InfoSec Pro Guide 2013,Digital Forensics,369,Digital Forensics
100 Ways To Disappear And Live Free,Anonymity – Other,191,Anonymity – Other
Paypal transfer + cashout money guide,Cashing Out,1173,Cashing Out
CASHOUT CC'S TO BANK ACCOUNT (USA ONLY),Cashing Out,1106,Cashing Out
Universally Preferable Behavior,eBooks – Other,0,Weaponry & Explosives
"Drug Making Tutorials: LSD, Cocaine, Meth, Heroin, and More!",Drugs – Production,75,Carding
Tor and The Dark Net 2016,Anonymity – Tor,568,Anonymity – Tor
4 Ways To Hack Facebook,Hacking – Website,253,Hacking – Website
Bitcoin Exposed: Today's Complete Guide to Tomorrow's Curren,Cryptocurrency – General,511,Cryptocurrency – General
The Bitcoin Bible,Cryptocurrency – General,473,Cryptocurrency – General
★ WiFi Hacker Tool || Crack any WPA and WEP passwords) ★,Hacking – Wireless Networks,327,Hacking – Wireless Networks
Hacking The Beginners Guide to Master The Art of Hacking,Hacking – General,709,Hacking – General
University Of Carding Guide,Carding,1706,Carding
Hagakure: The Book of the Samurai,eBooks – Other,296,eBooks – Other
PerfectMoney CashOut,Cashing Out,566,Cashing Out
How to create a CPN Profile and Tri-Merge it,Modifying Credit,488,Modifying Credit
★ BANK DROPS GUIDE ★,Other,64,Other
Official ISC2 Guide to the CISSP-ISSMP CBK 2nd edition 2015,eBooks – Technical,223,eBooks – Technical
"Berardi, Franco (The Soul At Work)",eBooks – Other,104,eBooks – Other
+++How to eat Mcdonalds for free?+++,Fraud,101,Cashing Out
300+ Daily,Other,20,Cashing Out
ONLINE POKER CC CASHOUT WON'T GET BURNED,Cashing Out,962,Cashing Out
Securing SQL Server DBAs Defending the Database 2016,eBooks – Technical,86,eBooks – Other
[TUT FR] NOUVEAU - TESTÉ ET MÀJ : CC TO BTC,Cashing Out,1033,Cashing Out
PAYPAL CASHOUT METHOD WORKING SEPT 2017,Cashing Out,1056,Cashing Out
The Cannabis Grow Bible,Drugs – Production,86,eBooks – Other
[TUTO FR] Le Carding de A à Z,Carding,1671,Carding
The Complete Cannabis Cultivator,Drugs – Production,86,eBooks – Other
Newly tested & updated : Cashout CCs in Bitcoins,Cashing Out,626,Cashing Out
How To Make Money Trading Cryptocurrency,Cryptocurrency – Trading,395,Cryptocurrency – Trading
Lolita: Vladimir Nabokov,eBooks – Other,90,eBooks – Other
CARDING E-GIFT CARD TUTORIAL,Carding,1884,Carding
Gunsmithing and Tool Making Bible,Weaponry & Explosives,107,Weaponry & Explosives
50 Things You're Not Supposed to Know,Other,112,Other
★ HOW TO PASS COUNTERFEIT MONEY ★▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄,Counterfeit Currency,168,Counterfeit Currency
[PERSONAL METHOD] Convert your CCs in CASH [WORLDWIDE],Carding,137,Cashing Out
Modern C plus plus Programming Cookbook 2017,eBooks – Technical,363,eBooks – Technical
♕ How To: Carding Microsoft ♕,Carding,1640,Carding
"Baudrillard, Jean (The Consumer Society.Myths and Structures)",eBooks – Other,116,eBooks – Other
How Do I Do That in Photoshop 2016,eBooks – Other,44,Hacking – Website
✔ ⟁ HACKERS COLLECTION - OVER 15 TUTORIALS ⟁ (͠≖ ͜ʖ͠≖),Hacking – General,108,eBooks – Other
★ The Rich Villain ★,Other,86,eBooks – Other
BANK OF AMERICA BUSSINES MOBILE EXPLOIT,Hacking – Mobile,380,Hacking – Mobile
"""7 in ONE"" VERY EXCLUSIVE PACKAGE ! *VIP* BEST PRICE",Other,123,Other
Ultimate Celebrity Porn Leaks + The Fappening [Pics & Vids],Other,94,eBooks – Other
Updated Dating Scam Old but still working method 2014,Fraud,438,Fraud
WALMART RETURN SCAM EASY $200 - GET FREE STUFF,Fraud,701,Fraud
★ MAKE MONEY WITH BITCOINS - Guide Pack ★,Cryptocurrency – General,192,Cryptocurrency – General
★ PHISHING FULL PACK   ★ 2016  ★,Fraud,179,Fraud
How to Create a Hidden Service Tor WebSite,Anonymity – Tor,369,Anonymity – Tor
Drugs The Straight Facts - Heroin,Drugs – General,86,eBooks – Other
Practical Mobile Forensics 2014,Digital Forensics,324,Digital Forensics
Drugs The Straight Facts - Cocaine,Drugs – General,86,eBooks – Other
Tor and the Dark Art of Anonymity How to Be Invisible from NSA,Anonymity – Tor,663,Anonymity – Tor
2017 ADVANCED/BEGINNERS COMPLETE DARKNET FRAUD ENCYCLOPEDIA,Fraud,537,Fraud
The Complete Collection of Carding Guides 100+,Carding,1686,Carding
"OVER 970 ""FOR DUMMIES"" EBOOKS ONLY $5",eBooks – Other,187,eBooks – Other
Collection Of Banned Books,eBooks – Other,156,eBooks – Other
The Carding Encyclopedia 229 Pages! CARDING WORLD,Carding,3285,Carding
Otto Snow collection Amphetamine syntheses etc.,Drugs – Production,67,eBooks – Other
POSTAL SMUGGLING - Concealment Methods,Transportation/Stealth,262,Transportation/Stealth
Adolf Hitler - Mein Kampf - English Translation,eBooks – Other,100,eBooks – Other
How to Make Amphetamine [WITH PHOTOS],Drugs – Production,135,Cashing Out
Coding Projects in Python 2017,eBooks – Technical,154,eBooks – Technical
CC to Moneygram Cashout GUIDE,Cashing Out,1146,Cashing Out
Obfuscation A User's Guide for Privacy and Protest 2015,Anonymity – Other,137,Anonymity – Other
♕ Get FREE STEAM/ORIGIN Game Keys ♕,Fraud,130,Fraud
How to Ship Drugs in the Mail (USPS),Transportation/Stealth,233,Transportation/Stealth
SPREADING YOUR VIRUS PACK GUIDES,Hacking – Malware Supply Chain,119,Hacking – Malware Supply Chain
♕ eBay Carding - 2 Methods ♕,Carding,1677,Carding
"Zizek, Slavoj (For they know not what they do)",eBooks – Other,40,eBooks – Other
Advanced Persistent Threat Hacking The Art 2015,Hacking – General,529,Hacking – General
4 Ways To Hack Facebook,Hacking – Website,253,Hacking – Website
Murach's JavaScript and jQuery 2012,eBooks – Technical,251,eBooks – Technical
How To Make A Phishing Website,Fraud,245,Fraud
Troubleshooting with the Windows Sysinternals Tools 2016,eBooks – Technical,93,eBooks – Other
Amazon Carding - Step by Step EASY,Carding,1640,Carding
Cashing out cvv-buy E-Gift Cards,Cashing Out,373,Cashing Out
★ The Rich Villain ★,Other,86,eBooks – Other
Secrets of Meth Manufacture 8th Edition,Drugs – Production,98,eBooks – Technical
How To Scam On LocalBitcoins,Fraud,548,Fraud
Science of Explosives Ebook Pack,Weaponry & Explosives,116,eBooks – Other
Pick-10-Book List: APPLE iMAC iPAD iPHONE iPOD MACBOOK WATCH,eBooks – Technical,383,eBooks – Technical
★ MASSIVE HACKPACK (Updated) ★ 3GB!,Hacking – General,108,Hacking – General
GUIDE: PAYPAL to BTC Shortest Method (100% suucess rate),Carding,1033,Cashing Out
WALMART RETURN SCAM EASY $200 - GET FREE STUFF,Fraud,701,Fraud
EARN 1000's TRADING CRYPTOS/FOREX (★100% LEGAL★),Cryptocurrency – Trading,265,Cryptocurrency – Trading
Recommended Vulnerable Sites for Carding,Carding,1812,Carding
Models to Code With No Mysterious Gaps 2017,eBooks – Technical,118,Cashing Out
CASHOUT CC'S TO BANK ACCOUNT (USA ONLY),Cashing Out,1106,Cashing Out
VIDEO How To Apply Socks5 The Right Way For 100% Success,Anonymity – Proxies,507,Anonymity – Proxies
DoubleBTC in ONE DAY BitcoinThief LEAKED GUIDE,Cryptocurrency – General,123,Cryptocurrency – General
Adobe Photoshop CS6 Extended 13.1.2 Portable-64bit,Other,11,eBooks – Technical
CASH OUT CC to BTC 2017,Cashing Out,1219,Cashing Out
CASHOUT ANY USA BANK VIA CHECKS+VIDEO,Cashing Out,659,Cashing Out
*LIMITED OFFER* CRYPTO CURRENCY TRADE SIGNALS,Cryptocurrency – Trading,217,Cryptocurrency – Trading
"Pick-a-Book List: VIRTUALIZATION, VIRTUAL MACHINES and VIRTUAL REALITY",eBooks – Technical,393,eBooks – Technical
How to Win Friends And Influence People,eBooks – Other,124,Cashing Out
**BYPASS ANY WEBCAM SELFIE VERIFICATION EVEN COINBASE**,Fraud,94,Fraud
How To Hack Hotmail Accounts,Hacking – Website,242,Hacking – Website
How To Make Cocaine,Drugs – Production,118,Cashing Out
PURCHASE BITCOIN EASILY USING HACKED PAYPAL ACCOUNT,Cashing Out,686,Cashing Out
Bitcoin Cash Machine V3,Cryptocurrency – General,442,Cryptocurrency – General
Advanced Carding Not For Noobs,Carding,1700,Carding
"Richard Jean Lane, Baudrillard",eBooks – Other,55,eBooks – Other
Contemporary Drug Synthesis,Drugs – Production,10,eBooks – Other
How To Start A Conversation And Make Friends,eBooks – Other,124,Cashing Out
★ BANK DROPS GUIDE ̐̏★,Other,64,Other
"★ DRUG GUIDES MEGAPACK (Chemistry, Growing, and more!) ★",Drugs – Production,54,Carding
♔ MDMA Synthesis Instructional Guide eBook ♔,Drugs – Production,44,Doxing
The Agile Mind Set Making Agile Processes Work 2015,eBooks – Other,116,eBooks – Other
ADVANCED COMPUTER SETUP FOR CARDING.,Carding,1657,Carding
Pick-a-Book List: JOOMLA Content Management System (CMS),eBooks – Technical,404,eBooks – Technical
Cashout CC to BITCOIN DIRECTLY - LIMITED GUIDE,Cashing Out,1166,Cashing Out
Carding Tutorial For Beginners - All You Need To Get Started,Carding,1805,Carding
ANARCHIST COOKBOOK IV [NEXT 10 PAY $5],Weaponry & Explosives,215,Weaponry & Explosives
100 Ways to Disapear and Live Free,Anonymity – Other,145,Anonymity – Other
Advanced Carding Not For Noobs,Carding,1700,Carding
NOOB TO EXPERT DOXING REVENGE GUIDE 2017,Doxing,580,Doxing
CARDING WALMART.COM THE GUIDE,Carding,1666,Carding
MINE MONERO (XMR) USING INFECTED COMPUTERS,Cryptocurrency – General,257,Cryptocurrency – General
How to Make Thermite,Weaponry & Explosives,118,Cashing Out
"Drug Making Tutorials: LSD, Cocaine, Meth, Heroin, and More!",Drugs – Production,75,Carding
SEVEN NOOB METHODS CREDIT CARD >> BTC 2017,Cashing Out,521,Cashing Out
The Majesty of Vue.js 2016,eBooks – Other,152,eBooks – Other
Hacking Exposed Wireless,Hacking – Wireless Networks,286,Hacking – General
★ How To Make a Girl Squirt ★,Other,118,Cashing Out
★★ The Hacker’s Underground Handbook  ★★,Hacking – General,304,Hacking – General
PURCHASE BITCOIN EASILY USING HACKED PAYPAL ACCOUNT,Cashing Out,686,Cashing Out
How to Start and Win Any Fight,eBooks – Other,124,Cashing Out
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1809,Carding
5.000.000 (5 Million) Gmail Email Addresses,Resources – Contact Lists,36,Hacking – Website
How to CARDING E-GIFT CARDS,Carding,1670,Carding
Pick-10-Book List: C PROGRAMMING Language,eBooks – Technical,599,eBooks – Technical
How i create a CPN number from scratch,Modifying Credit,384,Modifying Credit
Hedge Fund Secret Tool ! 100% Wins . By Insider Guy,Other,128,Other
✪✪✪Hotels Guide (2017) Carder Academy *HQ*✪✪✪,Carding,172,Carding
"The Longevity Book The Science of Aging, the Biology of Strength, and the Privilege of Time",eBooks – Other,652,eBooks – Other
MAKING HIGH CREDIT SCORES MEGA-SYSTEM,Modifying Credit,152,Modifying Credit
"CC, paypal visa to BTC cashout methode 1 pack",Cashing Out,1924,Cashing Out
★ ♕ PP & CC / CVV Cashout 2017 [LATEST] ♕ ★,Cashing Out,1059,Cashing Out
Carding - How to make Track1 from Track2 + ICQ Secret Group,Carding,1719,Carding
Digital Triage Forensics 2010,Digital Forensics,393,Digital Forensics
100% FRESH & GENUINE ANONYMOUS VOICE MAKER,Anonymity – Other,306,Anonymity – Other
"The Carding Guide, All The Knowledge. SUPER-GUIDE.",Carding,1712,Carding
♕ LOCALBITCOINS SCAM: HOW TO ♕,Fraud,498,Fraud
ULTIMATE COCAINE PRODUCTION AT HOME,Drugs – Production,20,Drugs – Production
Carding Guide Pack 2017 - BEST,Carding,1632,Carding
How To Scam CS:GO Players,Fraud,462,Fraud
100 Ways To Disappear And Live Free,Anonymity – Other,191,Anonymity – Other
